filename,lpips,ssim
Chair_2015_04047,0.7131840586662292,0.16180693522558953
Chair_2015_04055,0.7320322394371033,0.1868664371492639
Chair_2015_04058,0.8416304588317871,0.11756098826551857
Chair_2015_04063,0.6224765777587891,0.18329870922216562
Chair_2015_04102,0.5994158983230591,0.19296097558530345
Chair_2015_04108,0.6040382981300354,0.3370507284926934
Chair_2015_04119,0.645534098148346,0.1040380776909519
Chair_2015_04150,0.5735509991645813,0.15848517381016297
Chair_2015_04200,0.7628084421157837,0.10567682790761877
Chair_2015_04211,0.9064775109291077,0.21736632867210892
Chair_2015_04218,0.8773190379142761,0.09115550001731039
Chair_2015_04249,0.6770989894866943,0.16378134979732836
Chair_2015_04251,0.6640695333480835,0.413144604987594
Chair_2015_04253,0.6999635100364685,0.20073479779882594
Chair_2015_04290,0.6325510740280151,0.4160944334012942
Chair_2015_04294,0.6109938621520996,0.19451065630328299
Chair_2015_04321,0.6769406199455261,0.08824993977931202
Chair_2015_04336,0.8614785671234131,0.18887019124142765
Chair_2015_04345,0.5778378248214722,0.3042627827259692
Chair_2015_04347,0.8375123143196106,0.41572278403340324
Chair_2015_04348,0.881432831287384,0.3114128020208573
Chair_2015_04357,0.8282934427261353,0.10096557731790161
Chair_2015_04362,0.7505308389663696,0.17976319391607345
Chair_2015_04372,0.7165406346321106,0.09642848281318284
Chair_2015_04381,0.8153635263442993,0.24458538889771195
Chair_2015_04388,0.8482930660247803,0.19608171599845928
Chair_2015_04395,0.7750228047370911,0.11642370406409569
Chair_2015_04407,0.8393428921699524,0.09611443362047752
Chair_2015_04408,0.8706062436103821,0.15304773052352003
Chair_2015_04410,0.6281248331069946,0.11837497498432732
Chair_2015_04421,0.7763292193412781,0.16802171710200672
Cup_2015_04434,0.7782077193260193,0.09382369588405026
Cup_2015_04436,0.7732295989990234,0.13848344147329392
Cup_2015_04454,0.7135454416275024,0.20701483252709563
Cup_2015_04456,0.6843206286430359,0.1522525396123175
Cup_2015_04458,0.708870530128479,0.27113766737390765
Cup_2015_04464,0.775201678276062,0.05180643328846334
Cup_2015_04468,0.6590035557746887,0.13490335067961046
Cup_2015_04489,0.7333893179893494,0.25621481226570647
Cup_2015_04515,0.5984437465667725,0.48670416038368564
Cup_2015_04521,0.823102593421936,0.039131059424725036
Cup_2015_04525,0.6991252303123474,0.033989178331795517
Cup_2015_04529,0.7503888607025146,0.18040691465061123
Cup_2015_04536,0.8039116859436035,0.2322757238942866
Cup_2015_04539,0.9234076738357544,0.17058381253121221
Cup_2015_04570,0.7309743165969849,0.1057859358108038
Cup_2015_04574,0.7356061935424805,0.16616250649707057
Cup_2015_04587,0.7350392937660217,0.08899791233979525
Cup_2015_04591,0.7793691158294678,0.32418121696048346
Cup_2015_04617,0.6313916444778442,0.32577906883566893
Cup_2015_04625,0.6608299016952515,0.11260903052268878
Cup_2015_04631,0.8527275323867798,0.22640007615138877
Cup_2015_04645,0.6032726764678955,0.2103120069678179
Cup_2015_04656,0.6784844398498535,0.32977488610178024
Cup_2015_04660,0.6416333317756653,0.3018549094501415
Cup_2015_04667,0.8674648404121399,0.1509304775950437
Cup_2015_04739,0.8629537224769592,0.10090056026934757
Cup_2015_04763,0.6815558671951294,0.2830638697768601
Cup_2015_04770,0.6531556844711304,0.11860104468065108
Cup_2015_04775,0.7420051693916321,0.2092350922689229
Cup_2015_04792,0.7181543111801147,0.15793388113727447
Cup_2015_04793,0.740570604801178,0.2265302908148907
Cup_2015_04797,0.7067532539367676,0.09968073550228401
Cup_2015_04803,0.7868279814720154,0.15752951199367826
Cup_2015_04818,0.7464183568954468,0.21937518314850268
Cup_2015_04830,0.7925172448158264,0.170748701275775
Cup_2015_04860,0.4968118369579315,0.49871164206472113
Cup_2015_04868,0.6314510107040405,0.20706573900517422
Cup_2015_04878,0.7465710639953613,0.21565706503922166
Cup_2015_04884,0.6634448766708374,0.15712912287863734
Cup_2015_04891,0.5471529364585876,0.41039334971313496
Cup_2015_04893,0.764816164970398,0.26175284399270027
Cup_2015_04901,0.766533374786377,0.10085648189578662
Cup_2015_04932,0.6407246589660645,0.2801668793228216
Cup_2015_04933,0.7646974325180054,0.4071920896507333
Cup_2015_04934,0.7123686671257019,0.3393672848797888
Cup_2015_04937,0.9047358632087708,0.25544851856823736
Cup_2015_04940,0.81266850233078,0.19822343250477234
Dog_2015_04944,0.81293123960495,0.280566444400746
Dog_2015_04952,0.7246850728988647,0.11051058485182791
Dog_2015_04964,0.8057180047035217,0.11771660645351034
Dog_2015_05004,0.7887531518936157,0.11552938629648792
Dog_2015_05006,0.748953640460968,0.15895685814995236
Dog_2015_05012,0.6564411520957947,0.48060767294893575
Dog_2015_05015,0.5833475589752197,0.3302723261650571
Dog_2015_05021,0.7818979024887085,0.136841020363252
Dog_2015_05025,0.9717010855674744,0.012908197464544845
Dog_2015_05028,0.6808735728263855,0.2984892226293315
Dog_2015_05066,0.8302947878837585,0.030949160640260567
Dog_2015_05077,0.8272922039031982,0.25652733402047206
Dog_2015_05098,0.7325472235679626,0.13660144664357676
Dog_2015_05102,0.8005943298339844,0.032406155608576466
Dog_2015_05120,0.8033924102783203,0.17744348217433356
Dog_2015_05125,0.7716378569602966,0.12124661291832502
Dog_2015_05126,0.9034006595611572,0.09759217452403228
Dog_2015_05127,0.8437211513519287,0.052771144506554596
Dog_2015_05139,0.692905068397522,0.1523182891224228
Dog_2015_05141,0.7691718339920044,0.03142418955546523
Dog_2015_05145,0.7447999715805054,0.30633043684399885
Dog_2015_05156,0.6609489321708679,0.33215845842364844
Dog_2015_05162,0.7805798649787903,0.12774735680128807
Dog_2015_05171,0.6361122131347656,0.24202539786457225
Dog_2015_05176,0.7025192975997925,0.216224773240854
Dog_2015_05187,0.6768338084220886,0.12621768561242444
Dog_2015_05188,0.787216067314148,0.22923701438781707
Dog_2015_05192,0.7870935201644897,0.1573143435909953
Dog_2015_05196,0.7620885372161865,0.11146160780646501
Dog_2015_05205,0.7396937012672424,0.11987312009944046
Dog_2015_05214,0.6887634992599487,0.3006616796597634
Dog_2015_05237,0.7095803022384644,0.14738728417340757
Dog_2015_05242,0.7316507697105408,0.23519032664945314
Dog_2015_05243,0.7011172771453857,0.13545651269622225
Dog_2015_05248,0.1904093474149704,0.9471997459378177
Dog_2015_05251,0.5830573439598083,0.3129843038035976
Dog_2015_05261,0.7104177474975586,0.22484550845617624
Dog_2015_05266,0.6459202170372009,0.09874256927173218
Dog_2015_05293,0.6708924174308777,0.13599275177014597
Dog_2015_05300,0.6237285733222961,0.2934638437125779
Dog_2015_05311,0.7197123765945435,0.291116789815139
Dog_2015_05339,0.7916164994239807,0.33751026027507147
Dog_2015_05345,0.7370515465736389,0.2761052102079037
Dog_2015_05364,0.8210325837135315,0.11167160804407573
Dog_2015_05375,0.7559154629707336,0.24970894099502586
Dog_2015_05390,0.8117213249206543,0.10385517288290386
Dog_2015_05391,0.6694492101669312,0.23577681098223835
Dog_2015_05396,0.7188100814819336,0.26943435193041493
Dog_2015_05404,0.8724784851074219,0.06541691840648489
Dog_2015_05415,0.5111320614814758,0.33763324927092325
Dog_2015_05416,0.7758459448814392,0.1452918334741373
Dog_2015_05421,0.7911105155944824,0.168243895381706
Dog_2015_05431,0.7854437828063965,0.1900303618033635
Dog_2015_05432,0.7671539783477783,0.13488198095173465
