filename,edge_consistency
Chair_2015_03985,0.5270477044995265
Chair_2015_04019,0.08743425152416887
Chair_2015_04026,0.1838115605594941
Chair_2015_04036,0.2354244859098147
Chair_2015_04044,0.20631455469049093
Chair_2015_04046,0.28567829096902986
Chair_2015_04047,0.34548896356624936
Chair_2015_04055,0.10242369900245887
Chair_2015_04063,0.2269800137220021
Chair_2015_04102,0.16118990020909738
Chair_2015_04108,0.12610558520927453
Chair_2015_04119,0.2462685345762938
Chair_2015_04150,0.2012944611986032
Chair_2015_04200,0.14220748557011398
Chair_2015_04211,0.31909509420712945
Chair_2015_04218,0.2711452182484581
Chair_2015_04249,0.43759268196872403
Chair_2015_04251,0.24131441638242143
Chair_2015_04253,0.27349793127535604
Chair_2015_04290,0.037346611752906794
Chair_2015_04294,0.1658340390455166
Chair_2015_04321,0.17771528499475464
Chair_2015_04336,0.27085713732189354
Chair_2015_04345,0.30767840924130474
Chair_2015_04347,0.30642589527843167
Chair_2015_04357,0.22436245196486554
Chair_2015_04362,0.1369199305441382
Chair_2015_04372,0.24649509521936228
Chair_2015_04381,0.12414906889751096
Chair_2015_04388,0.14477788946384434
Chair_2015_04395,0.21671306186677738
Chair_2015_04407,0.2215159557812449
Chair_2015_04408,0.22609021775825403
Chair_2015_04410,0.2706960270455286
Chair_2015_04421,0.3110139935331505
Cup_2015_04434,0.25944980389867633
Cup_2015_04436,0.3143968131342922
Cup_2015_04454,0.24611100890490423
Cup_2015_04456,0.2192329548288119
Cup_2015_04458,0.21817836887274597
Cup_2015_04464,0.22960241214936222
Cup_2015_04468,0.270351015673632
Cup_2015_04489,0.24264592087538708
Cup_2015_04521,0.19074077076897022
Cup_2015_04525,0.26588614678471983
Cup_2015_04536,0.1221258730800535
Cup_2015_04539,0.19244224711893568
Cup_2015_04570,0.10282684907315255
Cup_2015_04574,0.15452447969241853
Cup_2015_04587,0.17270561711626245
Cup_2015_04591,0.19929710598436498
Cup_2015_04617,0.43491496959862846
Cup_2015_04625,0.18207556730872884
Cup_2015_04631,0.2685923450632328
Cup_2015_04645,0.2207536628465787
Cup_2015_04656,0.1995231308626947
Cup_2015_04660,0.2025205173209731
Cup_2015_04667,0.14048953045208804
Cup_2015_04739,0.3351289466147191
Cup_2015_04763,0.21881295449548943
Cup_2015_04770,0.15482310802288324
Cup_2015_04775,0.3748044257261178
Cup_2015_04792,0.36537470809095063
Cup_2015_04793,0.38600784796700965
Cup_2015_04797,0.1968613548575853
Cup_2015_04803,0.29972836012934495
Cup_2015_04818,0.1293025690401098
Cup_2015_04830,0.23567469982000505
Cup_2015_04860,0.08697737639094484
Cup_2015_04868,0.2055780000864668
Cup_2015_04878,0.31059735532055444
Cup_2015_04884,0.41333254643496337
Cup_2015_04891,0.14061270406119464
Cup_2015_04893,0.21373048191718436
Cup_2015_04901,0.20721757330552623
Cup_2015_04932,0.1898477731086383
Cup_2015_04933,0.1597725289657631
